seqname,tax_id
269674,f__RFP12
190564,g__Bacillus
269672,f__Lachnospiraceae
269673,f__S24-7
71577,g__Flavobacterium
168952,f__Desulfobulbaceae
3721058,f__Rhodobacteraceae
3504774,g__Granulicatella
4369658,f__[Chlorothrixaceae]
2029459,o__Clostridiales
242143,f__GZKB119
4369657,g__Cyanothece
210610,o__YC-E6
705850,g__Coprothermobacter
561221,g__Streptomyces
198751,g__Blautia
569436,s__intermedium
107130,g__Sediminicola
814193,f__Micrococcaceae
198753,f__Ruminococcaceae
107134,p__OP8
31763,g__Ruminococcus
1828413,f__Ruminococcaceae
537239,f__Acetobacteraceae
4373327,c__ZB2
298562,f__Lachnospiraceae
4337166,f__Saprospiraceae
550936,g__Fusobacterium
550937,c__Gitt-GS-136
981957,s__cinerea
528137,g__Gallionella
4481522,o__Bacteroidales
223593,g__Rathayibacter
4481520,p__SR1
1120090,g__Leucobacter
4438858,g__Acidaminobacter
4101780,o__Clostridiales
4101782,o__Clostridiales
4481528,c__Gemm-1
34044,g__Cohnella
183592,f__Ruminococcaceae
2360515,c__Gemm-5
339760,c__Alphaproteobacteria
523244,f__Ruminococcaceae
523246,s__copri
173340,f__Desulfobacteraceae
72214,o__Myxococcales
183598,s__copri
306769,o__Clostridiales
331157,g__Butyrivibrio
331156,o__Clostridiales
331151,o__Clostridiales
1117949,f__Ectothiorhodospiraceae
4418394,s__chocolatum
4418395,g__Methylobacterium
360691,f__Burkholderiaceae
360692,f__Xanthomonadaceae
1117947,c__Deltaproteobacteria
331158,o__Clostridiales
271621,g__Arthrobacter
271622,f__Caldilineaceae
4435309,o__RF39
45765,o__Legionellales
271626,o__Clostridiales
228243,f__Saprospiraceae
303498,f__Coriobacteriaceae
4361424,s__oryzae
370046,g__Oscillospira
4361423,s__kribbensis
131435,o__S-BQ2-57
606755,g__Dysgonomonas
606758,o__[Saprospirales]
4332078,f__Clostridiaceae
646107,o__PK29
591951,o__Clostridiales
4332073,c__OPB41
525501,o__Euglenozoa
4332076,f__Syntrophobacteraceae
591956,o__Rhodophyta
562757,g__Prevotella
4470339,o__Clostridiales
317869,g__Clostridium
562753,f__Rhodospirillaceae
317865,o__Bacteroidales
214584,o__Ellin6067
4470331,c__Thermoprotei
562759,s__mexicana
317862,f__Peptococcaceae
193171,f__Ruminococcaceae
4372058,g__Prevotella
521073,g__Agrobacterium
290736,o__Clostridiales
4386257,o__Ellin6067
239128,f__Rhodocyclaceae
2706579,f__Rhodospirillaceae
554108,g__Treponema
818757,o__SBla14
4387121,g__Prevotella
2706575,f__PAUC26f
4760,o__Rhizobiales
287510,g__Catenibacterium
524739,g__Chitinophaga
172438,g__Rubellimicrobium
287514,s__aerofaciens
4769,f__Methylobacteriaceae
3845864,f__Ruminococcaceae
172436,o__RB41
2272791,f__Clostridiaceae
452998,f__Beijerinckiaceae
515234,g__Ruminococcus
628271,f__Dehalococcoidaceae
181990,g__Dorea
103930,f__Syntrophobacteraceae
181996,g__Herbaspirillum
328181,o__SC-I-84
2438203,g__Roseburia
170490,g__Streptomyces
299695,f__Ruminococcaceae
2065341,g__Coprococcus
832062,f__OM27
238870,p__OP11
551685,s__thermotolerans
4397254,o__KD3-145
78233,o__Rickettsiales
304693,g__Cellulomonas
590604,o__Halanaerobiales
3760116,c__SAR202
590601,f__Oxalobacteraceae
244505,c__Gemm-4
195050,c__Thermoprotei
244501,f__Flavobacteriaceae
244503,g__Tepidimicrobium
635096,g__Cryocola
186554,g__Ruminococcus
450737,g__Nitratireductor
185759,g__Blautia
618926,f__Ellin6075
185753,f__Lachnospiraceae
78236,f__[Mogibacteriaceae]
185754,o__Clostridiales
241487,o__Actinomycetales
95722,f__Colwelliaceae
241483,f__Lachnospiraceae
593555,g__Gluconobacter
241489,g__Ruminococcus
241488,g__Porphyromonas
745611,f__Coxiellaceae
240357,o__HTCC2188
592605,g__Propionicimonas
4476590,o__Rhizobiales
3873009,o__SHA-20
1126651,g__Kaistobacter
276903,f__Bacillaceae
1126654,f__Syntrophobacteraceae
276906,g__Anaerospora
557456,s__wittichii
557452,c__Deltaproteobacteria
233950,c__Alphaproteobacteria
4423092,f__Dehalococcoidaceae
4423091,o__AKAU3564
140460,g__Sulfurimonas
286647,g__Microbacterium
657485,f__Thermoanaerobacteraceae
657487,f__Coxiellaceae
4362300,f__Lachnospiraceae
820524,f__ZA3409c
1077313,f__Saprospiraceae
514547,g__Bacteroides
514546,s__prausnitzii
293512,o__Bacteroidales
805339,g__Candidatus_Azobacteroides
290219,g__Blautia
517890,g__Clostridium
290210,o__Clostridiales
558302,o__Z20
805334,c__Betaproteobacteria
1778912,c__OP11-1
190699,f__Lachnospiraceae
328708,s__johnsonii
806472,g__Spirochaeta
3941682,g__Dermacoccus
741708,o__Acidimicrobiales
718323,g__Deferribacter
718321,o__Stramenopiles
718320,f__Ruminococcaceae
550156,f__Ruminococcaceae
718326,o__Rhizobiales
741701,g__Prevotella
1130423,f__Ellin515
236204,f__Oxalobacteraceae
321821,o__Clostridiales
139094,f__Coriobacteriaceae
535635,o__Methylophilales
1139706,c__Gemm-2
321825,g__Oscillospira
4371773,o__B97
4324040,f__Ruminococcaceae
334685,f__Holophagaceae
246903,f__Streptomycetaceae
588633,c__Gemm-2
588630,o__Rhizobiales
149379,s__ochracea
355592,f__Porphyromonadaceae
574297,g__Phaeospirillum
4338664,f__Thermodesulfobacteriaceae
4364469,s__alni
4338661,g__Rhizobium
4338662,f__Hydrogenothermaceae
566256,o__Bacteroidales
4245392,s__aminovorans
820381,f__Pseudomonadaceae
1134089,g__Planctomyces
4079757,o__Streptophyta
830,c__MBGB
837,c__MCG
546619,g__Clostridium
838,o__[Caldiarchales]
3983005,g__Prevotella
141731,o__Bacteroidales
1117119,g__Bdellovibrio
700181,f__Lachnospiraceae
719639,g__Marinobacter
141738,c__SJA-28
889831,f__Legionellaceae
719631,o__ArcA07
133467,f__Intrasporangiaceae
728237,o__HMMVPog-54
4475161,g__Desulfarculus
728239,f__Pirellulaceae
272991,f__Saprospiraceae
291169,o__Bacteroidales
317048,f__Lachnospiraceae
317045,o__Clostridiales
317041,f__Lachnospiraceae
4472748,s__meridiei
356309,o__Clostridiales
538089,o__MND1
876957,o__SBla14
538082,f__At425_EubF1
1141660,s__serpens
574919,g__Desulfosarcina
356304,f__Rhodocyclaceae
569880,o__K2-4-19
569884,o__Flavobacteriales
175168,o__Clostridiales
569889,f__S24-7
138321,f__Helicobacteraceae
40268,f__Pirellulaceae
14302,s__marismortui
221811,g__Fimbriimonas
353483,f__Pirellulaceae
14306,g__Acetohalobium
14304,s__sivashensis
650764,f__Piscirickettsiaceae
650760,f__Alteromonadaceae
221817,g__Treponema
4320655,c__Gemm-2
45967,o__Streptophyta
4320656,f__Pseudanabaenaceae
4320653,g__Pseudomonas
45962,s__roseoviolacea
4377349,f__Methylophilaceae
4354149,g__Arthrobacter
93878,f__Pasteurellaceae
709006,f__Desulfobacteraceae
4439798,f__Dehalococcoidaceae
3308185,k__Bacteria
111003,f__Lachnospiraceae
585921,o__GCA004
221818,o__Bacteroidales
66930,g__Agrobacterium
887694,g__Lautropia
66932,f__Pirellulaceae
849761,g__Sphingobium
361957,o__Haptophyceae
4332000,f__Lachnospiraceae
110751,f__Rhodobacteraceae
834052,g__Marinobacter
110755,o__Rickettsiales
110756,o__[Pedosphaerales]
280888,g__Alteromonas
4397849,o__MVP-88
254938,f__Oxalobacteraceae
3623262,s__nigrescens
254933,o__HOC36
213885,g__Oscillospira
540284,p__Bacteroidetes
540283,c__Deltaproteobacteria
245662,f__Phycisphaeraceae
245661,o__Actinomycetales
787663,g__Mogibacterium
4471801,o__AKAU3564
3479426,c__OPB54
540288,f__Flavobacteriaceae
218704,o__MIZ46
591563,f__A4b
252198,f__Aeromonadaceae
218700,o__MSBL9
461206,g__Flavobacterium
591569,f__Rhodospirillaceae
355652,o__Euglenozoa
145434,f__Flavobacteriaceae
1140134,f__SB-1
252193,c__WCHB1-64
4356788,g__Candidatus_Azobacteroides
217410,g__Pseudomonas
772277,c__BD7-11
217415,o__YS2
48874,s__lylae
4445104,f__Oxalobacteraceae
4445107,f__OM27
311077,g__Alcanivorax
4445101,c__Gammaproteobacteria
581339,s__anthracis
311073,f__Piscirickettsiaceae
319261,g__Coprothermobacter
581335,f__Pirellulaceae
319262,f__Ruminococcaceae
311078,o__Clostridiales
4377969,f__Helicobacteraceae
4377968,f__Rhodobacteraceae
62694,f__ML635J-40
809204,c__Nostocophycideae
4421008,g__Hymenobacter
636026,f__Koribacteraceae
2924691,g__Limnobacter
4117602,o__YS2
3530965,f__Syntrophobacteraceae
4353493,c__Gammaproteobacteria
62691,o__Flavobacteriales
4406816,g__Propionicimonas
4406817,o__Clostridiales
4406814,o__Clostridiales
4406815,o__Actinomycetales
357495,g__Peptoniphilus
4406818,g__Dehalobacterium
4406819,g__Dehalobacterium
52197,f__Desulfobacteraceae
848412,f__Koribacteraceae
1943557,o__Clostridiales
2205850,o__Bacteroidales
3185360,f__Piscirickettsiaceae
829240,f__Aeromonadaceae
52810,g__Bacillus
1773244,f__Flammeovirgaceae
733181,o__LD1-PB3
176544,f__Lachnospiraceae
541154,f__Rhodospirillaceae
541155,f__Sinobacteraceae
282480,f__Chitinophagaceae
816268,f__OM60
581599,f__Chlorobiaceae
576629,g__Methylophaga
268685,c__MD2902-B50
318137,g__Balneola
318134,o__Legionellales
318131,o__Clostridiales
250130,g__Thermacetogenium
4444277,g__Odoribacter
310301,s__prausnitzii
4444272,f__Synergistaceae
250136,s__italica
158321,o__Clostridiales
250138,f__koll13
586647,k__Bacteria
238828,g__Polynucleobacter
307638,o__Clostridiales
588520,c__Betaproteobacteria
215818,o__Ellin6067
3650414,f__Kordiimonadaceae
4475000,f__Lachnospiraceae
1115758,f__Rhodobacteraceae
4456622,f__Sphingomonadaceae
46080,f__Xenococcaceae
3849747,f__Sinobacteraceae
1136342,o__MBA08
192225,o__Clostridiales
341617,f__Bacillaceae
4405546,s__subflava
341618,g__Candidatus_Portiera
784506,c__Betaproteobacteria
500111,f__Aurantimonadaceae
110492,o__Clostridiales
199102,g__Mycoplasma
81732,c__Deltaproteobacteria
81734,f__Chitinophagaceae
199105,g__Streptomyces
4325533,f__Rikenellaceae
349445,f__Saprospiraceae
4414511,c__Deltaproteobacteria
1000062,f__Porphyromonadaceae
2556149,g__Oleibacter
199099,f__Aeromonadaceae
95980,p__WS1
4441734,c__GN15
250313,o__Myxococcales
201237,c__MBGB
201238,g__Gemmata
773541,g__Virgibacillus
97534,g__Bacillus
294270,s__copri
190425,o__Clostridiales
98889,s__aleyrodidarum
190420,f__Ruminococcaceae
4081,s__sp5
735912,g__Bacillus
4447770,g__Acetobacterium
102513,f__RF16
90624,o__MLE1-12
4328665,s__pratensis
4328667,o__Euglenozoa
534419,f__Desulfarculaceae
4328669,o__Euglenozoa
192485,f__Ruminococcaceae
9548,s__koalarum
707092,f__Dehalococcoidaceae
9546,s__koalarum
148380,g__Exiguobacterium
251263,f__Oxalobacteraceae
4410245,s__pycnocarpon
578087,g__Sulfurimonas
578085,g__Prevotella
4083,g__Treponema
824365,o__Flavobacteriales
609982,g__Peptoniphilus
268658,o__Clostridiales
289133,g__Prevotella
289132,f__Peptostreptococcaceae
4457578,o__MSBL9
303627,f__Ruminococcaceae
3224662,g__Epulopiscium
303623,f__Chromatiaceae
303621,o__Bacteroidales
191595,s__aerofaciens
572629,f__Chitinophagaceae
4051670,o__Myxococcales
4051676,o__SC-I-84
4351258,g__Marinobacter
1129323,g__Leptotrichia
1941303,o__S0208
572623,o__Cardiobacteriales
4351251,c__Gemm-3
1129328,g__Providencia
80463,o__Bacteroidales
80461,o__Bacteroidales
254169,f__Xanthomonadaceae
1981833,g__Hymenobacter
265551,c__EC214
275701,s__scabrisporus
275707,f__Lachnospiraceae
264684,o__Clostridiales
264686,o__Nitrospirales
4416268,f__SB-1
294182,o__Bacteroidales
4416265,g__Haemophilus
3805726,f__[Mogibacteriaceae]
305127,g__Dehalobacterium
99755,p__Cyanobacteria
277908,o__Pla1
1991807,f__Desulfobacteraceae
4447191,f__Hyphomicrobiaceae
800007,f__Helicobacteraceae
4447198,o__Bacteroidales
798097,g__Devosia
2341558,c__BD1-5
3533825,o__BD7-3
1135355,g__Acholeplasma
1135358,g__Polaribacter
29253,g__Bacillus
3926523,s__tottoriensis
4374085,f__Peptostreptococcaceae
4374084,s__distasonis
269308,o__Clostridiales
269309,g__BF311
639962,f__Nitrospiraceae
4446820,o__Bacteroidales
617340,f__Oxalobacteraceae
179343,f__S24-7
3850852,c__SJA-4
566855,f__Desulfobacteraceae
79085,g__Methylibium
169515,o__Clostridiales
194420,g__Blautia
763765,f__ACK-M1
194424,g__Coprococcus
3164387,f__SB-1
4394992,g__Bacillus
516024,f__Thermogemmatisporaceae
4310187,f__Piscirickettsiaceae
262541,o__Clostridiales
3705502,o__BPC015
335481,g__Chryseobacterium
3952124,o__iii1-15
3952122,g__KSA1
3952120,f__Piscirickettsiaceae
4407334,o__WD2101
4407336,f__Lachnospiraceae
335488,f__Lachnospiraceae
955539,g__Segetibacter
4407333,o__WD2101
1128054,p__Proteobacteria
543141,f__Ruminococcaceae
142716,f__[Weeksellaceae]
142715,f__At425_EubF1
238825,g__Maribacter
3362404,c__SM1A07
4350126,c__EC1113
4350127,c__Gemm-4
4305236,f__Scytonemataceae
4350121,f__Coxiellaceae
4305234,f__Propionibacteriaceae
4305235,o__Phycisphaerales
143040,o__HA64
143044,g__Treponema
105887,g__Geobacillus
756307,o__Cenarchaeales
3534838,f__Pirellulaceae
4306763,f__Comamonadaceae
4306767,g__Prevotella
1145824,o__Acidimicrobiales
180876,f__Clostridiaceae
107036,g__Nitrobacter
4337203,g__Pelotomaculum
180738,g__Ruminococcus
2296710,g__Hyphomicrobium
4450194,g__[Prevotella]
180731,g__Parabacteroides
180736,g__Blautia
3094413,c__TM7-3
4483174,g__Leptotrichia
1449,f__Nitrospiraceae
534586,o__Bacteroidales
354644,f__Pirellulaceae
131185,g__Aquicella
1147464,f__Flavobacteriaceae
1147463,g__DA101
3801733,f__Gaiellaceae
3004856,f__Lachnospiraceae
572083,o__Bacteroidales
793575,g__Hyphomicrobium
258233,f__[Bryobacteraceae]
299943,g__Lactococcus
197194,f__Ruminococcaceae
2043347,g__Planctomyces
2012212,o__Bacteroidales
570086,g__Fluviicola
570087,p__SC4
570082,o__Chromatiales
570080,g__Piscirickettsia
1097593,g__Gemella
114170,o__Myxococcales
327709,f__Rhodobacteraceae
258522,f__Lachnospiraceae
114176,g__Oscillochloris
4307495,o__OPB54
258528,f__Helicobacteraceae
3756823,f__Saprospiraceae
156438,g__Actinomyces
730665,f__Xanthomonadaceae
409947,f__Lachnospiraceae
4336154,p__SR1
308393,o__Rhizobiales
897649,c__ML635J-21
4301261,c__Betaproteobacteria
4301260,o__CL500-15
189611,g__Coprococcus
189610,o__Clostridiales
181466,f__Clostridiaceae
181467,f__Clostridiaceae
224949,g__Bacillus
224948,f__Oxalobacteraceae
332919,s__agilis
56625,f__Micrococcaceae
145059,g__Plesiomonas
1123821,f__Hyphomicrobiaceae
2940867,f__Ruminococcaceae
2940868,c__TSBW08
145053,f__Geodermatophilaceae
25695,f__Ruminococcaceae
579964,f__OM60
25696,g__Thalassospira
266458,g__Pseudomonas
327863,f__Rhodobacteraceae
104272,f__[Mogibacteriaceae]
696477,g__Bacteroides
429841,g__Flavobacterium
1144849,g__Pelagicoccus
645644,s__genosp.
942894,g__Fluviicola
4402068,o__d153
817333,s__bowmanii
817339,g__Acidaminococcus
802097,c__TM7-1
589691,f__Moraxellaceae
185610,f__Ruminococcaceae
185617,o__SHA-98
337246,s__producta
915764,o__Myxococcales
185614,f__S24-7
190607,f__Lachnospiraceae
295917,g__Prevotella
2959934,o__GCA004
166637,g__Dorea
4346565,g__Flavobacterium
4346564,g__Flavobacterium
3480258,g__Emticicia
4346568,g__Dorea
4396909,c__Thermoprotei
1120320,f__Gemmataceae
72661,g__Streptomyces
1101476,f__EB1017
530966,f__Aerococcaceae
568043,f__Christensenellaceae
531310,g__5-7N15
223625,f__Koribacteraceae
848968,g__Prevotella
3681149,g__SJA-88
1107649,g__Caldicoprobacter
864369,g__Candidatus_Solibacter
4334796,g__Desulfotomaculum
4334791,g__Pelobacter
1112186,f__Fibrobacteraceae
4334792,s__lividum
113251,g__Polaribacter
113253,f__Halomonadaceae
113254,o__Clostridiales
4343884,f__Acetobacteraceae
810646,f__Hyphomicrobiaceae
338988,o__Bacteroidales
338987,g__Coprococcus
338986,g__Candidatus_Portiera
222554,s__mobilis
3450,s__reptans
3451,f__Chlorarachniophyceae
336110,s__yanoikuyae
182343,g__Coprococcus
336115,f__Ruminococcaceae
204010,g__Gemmata
675143,f__Flavobacteriaceae
4464802,g__Bacillus
113733,s__parvum
134466,f__Ruminococcaceae
134467,g__Lactobacillus
4464809,o__iii1-15
4408009,s__dieselolei
855968,f__Cystobacterineae
4368401,f__Desulfobacteraceae
317533,g__Clostridium
4411930,f__Ruminococcaceae
317531,o__Bacteroidales
1110379,o__TG3-1
4327819,c__AAG
553150,g__Coprococcus
1115864,o__BPC015
36441,g__Pseudoalteromonas
530046,o__JG30-KF-CM45
106144,g__Hydrogenophaga
1127675,f__Geodermatophilaceae
106141,g__Clostridium
299123,f__Ruminococcaceae
551942,c__Gemm-5
2578357,o__Ellin6513
530049,o__Clostridiales
621063,f__Desulfobulbaceae
564093,s__ochraceum
4176814,g__Desulfotomaculum
1017251,f__Patulibacteraceae
851932,s__denitrificanse1
851935,g__Prevotella
851936,s__phagedenis
851937,s__hippei
851938,s__moorei
2720667,o__SBYZ_6080
4336939,f__Ruminococcaceae
208645,o__MND1
14492,s__racemilacticus
270834,c__Pla3
229011,f__Cytophagaceae
4439227,g__Afifella
270833,f__Neisseriaceae
2998860,c__MSB-5A5
4439229,f__Iamiaceae
1114113,o__JG30-KF-CM45
1114110,p__AncK6
3743397,o__Methanococcales
242803,c__OPB50
1123001,f__Streptomycetaceae
242805,f__Lachnospiraceae
1115249,f__A4b
226979,f__UD5
233454,f__Pseudoalteromonadaceae
4333260,o__MSBL9
3203828,f__Desulfovibrionaceae
272472,c__BD4-9
272479,g__Coprococcus
3203827,f__Desulfovibrionaceae
326270,g__Lactobacillus
326271,o__Clostridiales
372941,g__Flavobacterium
552208,s__maris
751897,o__Phycisphaerales
3414987,g__Bdellovibrio
4385422,f__Hyphomicrobiaceae
4385420,c__TM7-3
315975,o__Clostridiales
4373287,f__Desulfobacteraceae
315978,f__Ruminococcaceae
2259010,g__Sphaerochaeta
590109,f__[Methanomassiliicoccaceae]
4481195,f__Lachnospiraceae
815761,g__LCP-6
4386197,f__Coxiellaceae
815762,o__Methanobacteriales
136439,g__Desulfosporosinus
87473,g__Agrobacterium
340261,f__Ruminococcaceae
239680,f__Halobacteriaceae
3284299,g__Streptococcus
2752430,f__R4-45B
15366,g__Streptococcus
1080632,g__Corynebacterium
959929,o__MIZ46
171649,o__SB-34
2270605,g__SMB53
3361368,s__parainfluenzae
170512,f__Pirellulaceae
835654,o__Myxococcales
812089,f__RFP12
1010510,f__Chitinophagaceae
4379631,o__WCHB1-41
141842,g__Treponema
812082,o__[Saprospirales]
800193,g__Photobacterium
3288891,o__Bacteroidales
977027,f__Coxiellaceae
977026,g__Catellatospora
716081,o__E29
184363,o__Clostridiales
279589,f__Saprospiraceae
740154,f__Rhodospirillaceae
334538,f__F16
624542,g__Bulleidia
800197,g__Hyphomonas
4332131,g__Leptolyngbya
279582,f__S24-7
4470278,f__OCS155
649652,o__Campylobacterales
3868207,f__Bdellovibrionaceae
593456,p__OD1
247978,o__Phycisphaerales
4341816,f__Planococcaceae
4341812,g__Erysipelothrix
4341813,f__Clostridiaceae
186143,f__Ruminococcaceae
546380,g__Prevotella
546382,f__Halobacteriaceae
818655,f__Pirellulaceae
546384,g__Trabulsiella
546386,p__NKB19
546387,k__Bacteria
287496,f__Ruminococcaceae
4047,g__Treponema
706878,g__heteroC45_4W
287493,o__Bacteroidales
4043,s__sp5
249113,f__Legionellaceae
249115,f__Lachnospiraceae
2034070,g__Bacteroides
821119,s__stutzeri
2968910,f__Phormidiaceae
3116445,o__S0208
276208,f__Rhodobacteraceae
1147925,f__Clostridiaceae
277150,o__NKB15
277153,g__Ardenscatena
277154,c__BD4-9
559773,o__Streptophyta
926370,g__Pseudomonas
3721830,c__Chloroplast
323588,g__Stenotrophomonas
489700,g__Corynebacterium
310222,o__Clostridiales
4370717,f__Cytophagaceae
551164,o__Bacteroidales
551166,o__DS-18
4370712,f__Cytophagaceae
813352,g__Nostoc
813354,f__Lachnospiraceae
330908,g__Bacteroides
704655,g__Paludibacter
162326,f__NS11-12
1778275,g__Helcococcus
4298022,f__Ruminococcaceae
510050,o__Phycisphaerales
510057,f__Halothiobacillaceae
235472,c__Gemm-3
200078,f__Ruminococcaceae
4460868,f__Comamonadaceae
4308674,g__Thalassomonas
513500,g__Streptococcus
4289573,g__Mycoplasma
13325,g__Gordonia
4339879,o__YLA114
4430568,f__Acidobacteriaceae
560658,o__CL500-15
4430561,f__Enterobacteriaceae
4339870,g__Thauera
2998007,o__Clostridiales
547479,g__Ruminococcus
248641,p__Acidobacteria
90390,g__Cellvibrio
3345967,o__OPB11
547475,f__Cenarchaeaceae
90396,g__Clostridium
248649,p__Cyanobacteria
362308,g__Anaerococcus
873645,o__Chromatiales
152426,g__Thermomonas
256215,g__Pseudomonas
1118149,o__[Entotheonellales]
340819,g__Bacteroides
210092,g__Roseburia
808244,o__Clostridiales
824619,f__Desulfovibrionaceae
4473707,c__Gemm-1
805279,f__Desulfobulbaceae
805276,p__Acidobacteria
349931,o__GN03
824617,o__[Pedosphaerales]
805275,o__MVS-40
349934,o__Actinomycetales
824610,s__wittichii
27115,f__Alteromonadaceae
3174760,f__Pseudanabaenaceae
4403250,o__Bacillales
4403257,g__Mucispirillum
4403256,o__PeHg47
139752,g__HTCC
4403259,f__Coriobacteriaceae
321983,f__[Mogibacteriaceae]
203525,c__OP11-1
203529,c__SM2F11
2146897,c__SM1A07
2146896,g__Cryomorpha
1140810,s__vinacea
1102930,s__infantis
1140817,f__SJA-101
4330517,g__Bacillus
109575,s__kujiense
325743,o__Bacteroidales
574311,f__Rhodospirillaceae
1090165,s__echinoides
137180,o__FW68
3592276,s__parainfluenzae
3879458,g__Lactobacillus
584994,o__Spirobacillales
4323823,o__Bacteroidales
1134327,o__iii1-15
161690,g__Roseiflexus
3141342,g__Coprococcus
2165581,f__Bacillaceae
1137669,o__Bacteroidales
733832,f__Rhodobacteraceae
2219500,g__Euzebya
4376712,f__Pirellulaceae
663384,f__Gemmataceae
663385,o__AKAU3564
701770,o__E29
4376719,c__NPL-UPA2
771493,g__Asteroleplasma
3541,o__Streptophyta
571843,g__Butyrivibrio
1109117,c__SJA-4
571847,g__Clostridium
746126,s__somnilux
1904127,f__Puniceicoccaceae
178184,f__Ruminococcaceae
255543,o__Oceanospirillales
826611,g__Candidatus_Rhodoluna
661728,f__Pseudanabaenaceae
583414,f__Erysipelotrichaceae
1141143,g__Methanosaeta
4461259,o__HMMVPog-54
252012,f__Sinobacteraceae
4296879,f__Ruminococcaceae
4296878,f__Desulfobacteraceae
4296877,f__Desulfobulbaceae
4296876,o__Bacteroidales
540127,g__Flavobacterium
1108449,g__Caldicoprobacter
548718,f__Caldisericaceae
541834,f__Coriobacteriaceae
322361,g__Megamonas
196526,f__Lachnospiraceae
548715,f__Chitinophagaceae
